d/d 3671-144-7:	Documents and Settings	2004-08-19 23:04:05 (UTC)	2004-08-27 15:08:05 (UTC)	2004-08-19 23:04:05 (UTC)	2004-08-19 16:59:01 (UTC)	56	0	0
++ r/r 1134-128-3:	ckcnv.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	7680	0	48
++ r/r 938-128-3:	clb.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	10752	0	48
++ r/r 4921-128-4:	clbcatex.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:24:01 (UTC)	2004-08-19 22:24:01 (UTC)	2004-08-19 22:24:01 (UTC)	100864	0	0
++ r/r 4915-128-4:	clbcatq.dll	2001-08-23 18:00:00 (UTC)	2004-08-27 15:08:13 (UTC)	2004-08-19 22:23:59 (UTC)	2004-08-19 22:23:59 (UTC)	468480	0	0
++ r/r 1137-128-3:	cleanmgr.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 23:05:14 (UTC)	2001-08-23 18:00:00 (UTC)	61440	0	48
++ r/r 1138-128-3:	cliconf.chm	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	71859	0	48
++ r/r 1139-128-3:	cliconfg.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	127552	0	48
++ r/r 1140-128-3:	cliconfg.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	45632	0	48
++ r/r 1141-128-3:	cliconfg.rll	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	24576	0	48
++ r/r 5023-128-4:	clipbrd.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 22:24:20 (UTC)	2004-08-19 22:24:20 (UTC)	98816	0	0
++ r/r 1142-128-3:	clipsrv.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	30720	0	48
++ r/r 1143-128-3:	clusapi.dll	2001-08-23 18:00:00 (UTC)	2004-08-27 15:08:18 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	53248	0	48
++ r/r 1144-128-3:	cmcfg32.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:21 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	12288	0	48
++ r/r 942-128-3:	cmd.exe	2001-08-23 18:00:00 (UTC)	2004-08-27 15:14:58 (UTC)	2004-08-27 15:14:58 (UTC)	2001-08-23 18:00:00 (UTC)	375808	0	48
++ r/r 10168-128-3:	cmdhere.dll	2001-09-11 18:56:52 (UTC)	2004-08-20 15:12:41 (UTC)	2004-08-20 15:12:41 (UTC)	2001-09-11 18:56:52 (UTC)	11328	0	0
++ r/r 1145-128-3:	cmdial32.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:22 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	314880	0	48
++ r/r 1146-128-3:	cmdl32.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:22 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	41472	0	48
++ r/r 1147-128-3:	cmdlib.wsc	2001-08-23 18:00:00 (UTC)	2004-08-19 22:35:47 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	40505	0	48
++ r/r 1148-128-3:	cmmgr32.hlp	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	61172	0	48
++ r/r 1149-128-3:	cmmon32.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:22 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	35840	0	48
++ r/r 1150-128-3:	cmos.ram	2001-08-23 18:00:00 (UTC)	2004-08-19 00:00:00 (UTC)	2004-08-19 17:02:14 (UTC)	2001-08-23 18:00:00 (UTC)	64	0	48
++ r/r 1151-128-3:	cmpbk32.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:23 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	14336	0	48
++ r/r 4774-128-4:	cmprops.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:23 (UTC)	2004-08-19 22:23:30 (UTC)	2004-08-19 22:23:30 (UTC)	174592	0	0
++ r/r 1152-128-3:	cmstp.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:23 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	54784	0	48
++ r/r 1153-128-3:	cmutil.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:23 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	36352	0	48
++ r/r 923-128-3:	cnbjmon.dll	2001-08-23 18:00:00 (UTC)	2004-08-27 15:08:18 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-17 22:36:10 (UTC)	45568	0	48
++ r/r 1154-128-3:	cnetcfg.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:24 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	32768	0	48
++ r/r 1155-128-3:	cnvfat.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:24 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	26624	0	48
++ r/r 4926-128-4:	colbact.dll	2001-08-23 18:00:00 (UTC)	2004-08-27 15:08:18 (UTC)	2004-08-19 22:24:02 (UTC)	2004-08-19 22:24:02 (UTC)	56832	0	0
++ d/d 4927-144-6:	Com	2004-08-19 22:26:57 (UTC)	2004-08-19 22:26:57 (UTC)	2004-08-19 22:26:57 (UTC)	2004-08-19 22:24:02 (UTC)	56	0	0
+++ r/r 4928-128-4:	comadmin.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:24 (UTC)	2004-08-19 22:24:03 (UTC)	2004-08-19 22:24:03 (UTC)	186880	0	0
+++ r/r 4935-128-4:	comempty.dat	2001-08-23 18:00:00 (UTC)	2004-08-19 22:24:04 (UTC)	2004-08-19 22:24:04 (UTC)	2004-08-19 22:24:04 (UTC)	61440	0	0
+++ r/r 4933-128-4:	comexp.msc	2001-08-23 18:00:00 (UTC)	2004-08-19 22:24:03 (UTC)	2004-08-19 22:24:03 (UTC)	2004-08-19 22:24:03 (UTC)	78048	0	0
+++ r/r 4934-128-4:	comrepl.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:26 (UTC)	2004-08-19 22:24:03 (UTC)	2004-08-19 22:24:03 (UTC)	8192	0	0
+++ r/r 4936-128-4:	comrereg.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:26 (UTC)	2004-08-19 22:24:04 (UTC)	2004-08-19 22:24:04 (UTC)	5120	0	0
+++ r/r 4938-128-4:	mtsadmin.tlb	2001-08-23 18:00:00 (UTC)	2004-08-19 22:45:34 (UTC)	2004-08-19 22:24:04 (UTC)	2004-08-19 22:24:04 (UTC)	19456	0	0
+++ r/- * 0:	mtsadmin.tlb	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0000-00-00 00:00:00 (UTC)	0	0	0
++ r/r 4925-128-4:	comaddin.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:42:24 (UTC)	2004-08-19 22:24:02 (UTC)	2004-08-19 22:24:02 (UTC)	25600	0	0
++ r/r 1156-128-3:	comcat.dll	2001-08-23 18:00:00 (UTC)	2004-08-20 15:13:09 (UTC)	2004-08-19 17:02:15 (UTC)	2001-08-23 18:00:00 (UTC)	3584	0	48
++ r/r 754-128-3:	ntdll.dll	2001-08-23 18:00:00 (UTC)	2004-08-27 15:08:04 (UTC)	2004-08-19 17:02:17 (UTC)	2001-08-23 18:00:00 (UTC)	674304	0	48
++ r/r 1728-128-3:	ntmsdba.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:45:55 (UTC)	2004-08-19 17:02:17 (UTC)	2001-08-23 18:00:00 (UTC)	165888	0	48
++ r/r 1746-128-3:	nwscript.exe	2001-08-23 18:00:00 (UTC)	2004-08-19 22:45:57 (UTC)	2004-08-19 17:02:17 (UTC)	2001-08-23 18:00:00 (UTC)	126464	0	48
++ r/r 1762-128-3:	odbcji32.dll	2001-08-23 18:00:00 (UTC)	2004-08-19 22:41:42 (UTC)	2004-08-19 17:02:18 (UTC)	2001-08-23 18:00:00 (UTC)	53279	0	48
++ d/d 700-144-6:	oobe	2004-08-19 22:30:21 (UTC)	2004-08-25 16:20:35 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 16:50:37 (UTC)	168	0	48
+++ r/r 5758-128-4:	mousetut.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:45 (UTC)	2004-08-19 22:29:55 (UTC)	2004-08-19 22:29:55 (UTC)	11257	0	0
+++ d/d 5849-144-6:	actsetup	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:13 (UTC)	56	0	0
++++ r/r 5850-128-4:	actconn.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	3196	0	0
++++ r/r 5851-128-4:	actdone.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	1829	0	0
++++ r/r 5852-128-4:	activ.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	5376	0	0
++++ r/r 5853-128-4:	activerr.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2018	0	0
++++ r/r 5854-128-4:	activsvc.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	7384	0	0
++++ r/r 5855-128-4:	actlan.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	4133	0	0
++++ r/r 5856-128-4:	adeskerr.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	16376	0	0
++++ r/r 5857-128-4:	adrdyreg.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:13 (UTC)	4706	0	0
++++ r/r 5858-128-4:	apolicy.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:13 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:13 (UTC)	3924	0	0
++++ r/r 5859-128-4:	aprvcyms.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	4700	0	0
++++ r/r 5860-128-4:	areg1.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	4007	0	0
++++ r/r 5861-128-4:	aregdial.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2182	0	0
++++ r/r 5862-128-4:	aregdone.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	1891	0	0
++++ r/r 5863-128-4:	aregsty2.css	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2286	0	0
++++ r/r 5864-128-4:	aregstyl.css	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2277	0	0
++++ r/r 5865-128-4:	ausrinfo.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	7187	0	0
+++ r/r 5746-128-4:	actshell.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:29:53 (UTC)	2004-08-19 22:29:53 (UTC)	2004-08-19 22:29:53 (UTC)	90984	0	0
+++ r/r 5748-128-4:	agtcore.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:44 (UTC)	2004-08-19 22:29:54 (UTC)	2004-08-19 22:29:54 (UTC)	48410	0	0
+++ r/r 5749-128-4:	agtscrpt.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:45 (UTC)	2004-08-19 22:29:54 (UTC)	2004-08-19 22:29:54 (UTC)	262989	0	0
+++ r/r 5750-128-4:	dialmgr.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:46 (UTC)	2004-08-19 22:29:54 (UTC)	2004-08-19 22:29:54 (UTC)	18843	0	0
+++ r/r 5754-128-4:	dslmain.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:46 (UTC)	2004-08-19 22:29:55 (UTC)	2004-08-19 22:29:55 (UTC)	16987	0	0
+++ r/r 5747-128-4:	dtsgnup.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:29:53 (UTC)	2004-08-19 22:29:53 (UTC)	2004-08-19 22:29:53 (UTC)	42657	0	0
+++ d/d 5780-144-6:	error	2004-08-19 22:30:01 (UTC)	2004-08-19 22:30:01 (UTC)	2004-08-19 22:30:01 (UTC)	2004-08-19 22:29:59 (UTC)	56	0	0
++++ r/r 5781-128-4:	cnncterr.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:29:59 (UTC)	2004-08-19 22:29:59 (UTC)	2004-08-19 22:29:59 (UTC)	3384	0	0
++++ r/r 5782-128-4:	dialtone.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:29:59 (UTC)	2004-08-19 22:29:59 (UTC)	2004-08-19 22:29:59 (UTC)	3039	0	0
++++ r/r 5783-128-4:	hndshake.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2255	0	0
++++ r/r 5784-128-4:	isp2busy.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2163	0	0
++++ r/r 5785-128-4:	noanswer.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	6328	0	0
++++ r/r 5786-128-4:	pberr.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:00 (UTC)	2044	0	0
++++ r/r 5787-128-4:	pulse.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:00 (UTC)	2004-08-19 22:30:01 (UTC)	2004-08-19 22:30:00 (UTC)	2663	0	0
++++ r/r 5788-128-4:	toobusy.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:01 (UTC)	2004-08-19 22:30:01 (UTC)	2004-08-19 22:30:01 (UTC)	6128	0	0
+++ r/r 5751-128-4:	error.js	2001-08-23 18:00:00 (UTC)	2004-08-19 22:51:46 (UTC)	2004-08-19 22:29:54 (UTC)	2004-08-19 22:29:54 (UTC)	19009	0	0
+++ d/d 701-144-3:	html	2004-08-19 22:30:32 (UTC)	2004-08-19 23:02:34 (UTC)	2004-08-19 22:30:32 (UTC)	2004-08-19 16:50:38 (UTC)	56	0	48
++++ d/d 5966-144-1:	dslmain	2004-08-19 22:30:31 (UTC)	2004-08-19 23:02:34 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	360	0	0
+++++ r/r 5967-128-4:	dslmain.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	4587	0	0
+++++ r/r 5968-128-4:	dsl_a.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	7746	0	0
+++++ r/r 5969-128-4:	dsl_b.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 23:02:34 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	6445	0	0
++++ d/d 5963-144-1:	iconnect	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:30 (UTC)	272	0	0
+++++ r/r 5965-128-4:	icntlast.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	3362	0	0
+++++ r/r 5964-128-4:	iconnect.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	2004-08-19 22:30:31 (UTC)	11205	0	0
++++ d/d 702-144-3:	ispsgnup	2004-08-19 16:50:40 (UTC)	2004-08-19 17:02:14 (UTC)	2004-08-19 16:50:40 (UTC)	2004-08-19 16:50:38 (UTC)	48	0	48
++++ d/d 5970-144-1:	isptype	2004-08-19 22:30:32 (UTC)	2004-08-19 22:30:32 (UTC)	2004-08-19 22:30:32 (UTC)	2004-08-19 22:30:31 (UTC)	152	0	0
+++++ r/r 5971-128-4:	isptype.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:32 (UTC)	2004-08-19 22:30:32 (UTC)	2004-08-19 22:30:32 (UTC)	5183	0	0
++++ d/d 703-144-6:	mouse	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 16:50:38 (UTC)	56	0	48
+++++ d/d 5878-144-6:	images	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:16 (UTC)	56	0	0
++++++ r/r 5879-128-4:	bulzano.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	72921	0	0
++++++ r/r 5880-128-4:	bulzanom.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	40046	0	0
++++++ r/r 5881-128-4:	but1_dwn.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	1188	0	0
++++++ r/r 5882-128-1:	but1_idl.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	543	0	0
++++++ r/r 5883-128-4:	but1_up.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	1190	0	0
++++++ r/r 5884-128-4:	but2_dwn.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	751	0	0
++++++ r/r 5885-128-1:	but2_idl.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	409	0	0
++++++ r/r 5886-128-4:	but2_up.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:16 (UTC)	753	0	0
++++++ r/r 5887-128-4:	but3_dwn.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:16 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:16 (UTC)	981	0	0
++++++ r/r 5888-128-4:	but3_idl.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	590	0	0
++++++ r/r 5889-128-4:	but3_up.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	983	0	0
++++++ r/r 5890-128-4:	but4_dwn.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	825	0	0
++++++ r/r 5891-128-1:	but4_idl.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	436	0	0
++++++ r/r 5892-128-4:	but4_up.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	823	0	0
++++++ r/r 5893-128-4:	clicking.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	2004-08-19 22:30:17 (UTC)	6829	0	0
++++++ r/r 5894-128-4:	desktop3.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	17486	0	0
++++++ r/r 5895-128-4:	heidelb.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	35268	0	0
++++++ r/r 5896-128-4:	heidelbm.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:18 (UTC)	20512	0	0
++++++ r/r 5897-128-4:	mouse4.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:18 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:18 (UTC)	47282	0	0
++++++ r/r 5898-128-4:	mouseimg.gif	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	4361	0	0
++++++ r/r 5899-128-4:	paris.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	42189	0	0
++++++ r/r 5900-128-4:	parism.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	25628	0	0
++++++ r/r 5901-128-4:	pisa.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	39156	0	0
++++++ r/r 5902-128-4:	pisam.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	2004-08-19 22:30:19 (UTC)	22602	0	0
++++++ r/r 5903-128-4:	prague.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	38850	0	0
++++++ r/r 5904-128-4:	praguem.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	23646	0	0
++++++ r/r 5905-128-4:	tyrol.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	63016	0	0
++++++ r/r 5906-128-4:	tyrolm.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	33735	0	0
++++++ r/r 5907-128-4:	venice.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	2004-08-19 22:30:20 (UTC)	49251	0	0
++++++ r/r 5908-128-4:	venicem.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	27707	0	0
++++++ r/r 5909-128-4:	verona.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	52203	0	0
++++++ r/r 5910-128-4:	veronam.jpg	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	2004-08-19 22:30:21 (UTC)	30177	0	0
+++++ r/r 5866-128-4:	mouse.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	2004-08-19 22:30:14 (UTC)	3972	0	0
+++++ r/r 5867-128-4:	mouse_a.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2299	0	0
+++++ r/r 5868-128-4:	mouse_b.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2338	0	0
+++++ r/r 5869-128-4:	mouse_c.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	3622	0	0
+++++ r/r 5870-128-4:	mouse_d.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2244	0	0
+++++ r/r 5871-128-4:	mouse_e.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	3663	0	0
+++++ r/r 5872-128-4:	mouse_f.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2275	0	0
+++++ r/r 5873-128-4:	mouse_g.htm	2001-08-23 18:00:00 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	2004-08-19 22:30:15 (UTC)	3255	0	0
